Province,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Region,,,,Region
,Spain,40.463667,-3.74922,18/07/2020,"260,255","28,420","150,376","81,459",Europe,,,,
,Sri Lanka,7.873054,80.771797,18/07/2020,"2,703",11,"2,023",669,South-East Asia,,,,
,Sudan,12.8628,30.2176,18/07/2020,"10,682",673,"5,637","4,372",Eastern Mediterranean,,,,
,Suriname,3.9193,-56.0278,18/07/2020,"1,001",20,610,371,Americas,,,,
,Sweden,60.128161,18.643501,18/07/2020,"77,281","5,619",0,"71,662",Europe,,,,
,Switzerland,46.8182,8.2275,18/07/2020,"33,492","1,969","29,900","1,623",Europe,,,,
,Taiwan*,23.7,121,18/07/2020,451,7,440,4,Western Pacific,,,,
,Tanzania,-6.369028,34.888822,18/07/2020,509,21,183,305,Africa,,,,
,Thailand,15.870032,100.992541,18/07/2020,"3,246",58,"3,096",92,South-East Asia,,,,
,Togo,8.6195,0.8248,18/07/2020,774,15,548,211,Africa,,,,
,Trinidad and Tobago,10.6918,-61.2225,18/07/2020,137,8,124,5,Americas,,,,
,Tunisia,33.886917,9.537499,18/07/2020,"1,348",50,"1,095",203,Eastern Mediterranean,,,,
,Turkey,38.9637,35.2433,18/07/2020,"218,717","5,475","201,013","12,229",Europe,,,,
,Uganda,1.373333,32.290275,18/07/2020,"1,062",0,"1,023",39,Africa,,,,
,Ukraine,48.3794,31.1656,18/07/2020,"59,333","1,496","31,479","26,358",Europe,,,,
,United Arab Emirates,23.424076,53.847818,18/07/2020,"56,711",338,"48,917","7,456",Eastern Mediterranean,,,,
Bermuda,United Kingdom,32.3078,-64.7505,18/07/2020,153,9,137,7,Europe,,,,
Cayman Islands,United Kingdom,19.3133,-81.2546,18/07/2020,203,1,200,2,Europe,,,,
Channel Islands,United Kingdom,49.3723,-2.3644,18/07/2020,583,47,529,7,Europe,,,,
Gibraltar,United Kingdom,36.1408,-5.3536,18/07/2020,180,0,180,0,Europe,,,,
Isle of Man,United Kingdom,54.2361,-4.5481,18/07/2020,336,24,312,0,Europe,,,,
Montserrat,United Kingdom,16.742498,-62.187366,18/07/2020,12,1,10,1,Europe,,,,
,United Kingdom,55.3781,-3.436,18/07/2020,"294,066","45,273",0,"248,793",Europe,,,,
,Uruguay,-32.5228,-55.7658,18/07/2020,"1,044",33,921,90,Americas,,,,
,US,40,-100,18/07/2020,"3,711,413","140,119","1,122,720","2,448,574",Americas,,,,
,Uzbekistan,41.377491,64.585262,18/07/2020,"16,186",83,"9,127","6,976",Europe,,,,
,Venezuela,6.4238,-66.5897,18/07/2020,"11,483",110,"3,972","7,401",Americas,,,,
,Vietnam,14.058324,108.277199,18/07/2020,382,0,357,25,Western Pacific,,,,
,Zambia,-13.133897,27.849332,18/07/2020,"2,980",120,"1,462","1,398",Africa,,,,
,Zimbabwe,-19.015438,29.154857,18/07/2020,"1,478",25,439,"1,014",Africa,,,,
,Dominica,15.415,-61.371,18/07/2020,18,0,18,0,Americas,,,,
,Grenada,12.1165,-61.679,18/07/2020,23,0,23,0,Americas,,,,
,Mozambique,-18.665695,35.529562,18/07/2020,"1,435",10,0,"1,425",Africa,,,,
,Syria,34.802075,38.996815,18/07/2020,496,25,0,471,Eastern Mediterranean,,,,
,Timor-Leste,-8.874217,125.727539,18/07/2020,24,0,0,24,South-East Asia,,,,
,Belize,17.1899,-88.4976,18/07/2020,40,2,22,16,Americas,,,,
,Laos,19.85627,102.495496,18/07/2020,19,0,19,0,Western Pacific,,,,
,Libya,26.3351,17.228331,18/07/2020,"1,791",48,385,"1,358",Eastern Mediterranean,,,,
,West Bank and Gaza,31.9522,35.2332,18/07/2020,"8,204",59,"1,596","6,549",Eastern Mediterranean,,,,
,Guinea-Bissau,11.8037,-15.1804,18/07/2020,"1,949",26,803,"1,120",Africa,,,,
,Mali,17.570692,-3.996166,18/07/2020,"2,472",121,"1,809",542,Africa,,,,
,Saint Kitts and Nevis,17.357822,-62.782998,18/07/2020,17,0,15,2,Americas,,,,
Northwest Territories,Canada,64.8255,-124.8457,18/07/2020,5,0,0,5,Americas,,,,
Yukon,Canada,64.2823,-135,18/07/2020,13,0,0,13,Americas,,,,
,Kosovo,42.602636,20.902977,18/07/2020,"5,617",130,"2,811","2,676",Europe,,,,
,Burma,21.9162,95.956,18/07/2020,340,6,273,61,South-East Asia,,,,
Anguilla,United Kingdom,18.2206,-63.0686,18/07/2020,3,0,3,0,Europe,,,,
British Virgin Islands,United Kingdom,18.4207,-64.64,18/07/2020,8,1,7,0,Europe,,,,
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,18/07/2020,75,2,22,51,Europe,,,,
,Botswana,-22.3285,24.6849,18/07/2020,522,1,48,473,Africa,,,,
,Burundi,-3.3731,29.9189,18/07/2020,310,1,207,102,Africa,,,,
,Sierra Leone,8.460555,-11.779889,18/07/2020,"1,701",65,"1,237",399,Africa,,,,
,Malawi,-13.2543,34.3015,18/07/2020,"2,810",55,"1,111","1,644",Africa,,,,
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,18/07/2020,13,0,13,0,Europe,,,,
Saint Pierre and Miquelon,France,46.8852,-56.3159,18/07/2020,4,0,1,3,Europe,,,,
,South Sudan,6.877,31.307,18/07/2020,"2,191",43,"1,175",973,Africa,,,,
,Western Sahara,24.2155,-12.8858,18/07/2020,10,1,8,1,Africa,,,,
,Sao Tome and Principe,0.1864,6.6131,18/07/2020,743,14,337,392,Africa,,,,
,Yemen,15.552727,48.516388,18/07/2020,"1,581",443,701,437,Eastern Mediterranean,,,,
,Comoros,-11.6455,43.3333,18/07/2020,328,7,311,10,Africa,,,,
,Tajikistan,38.861,71.2761,18/07/2020,"6,834",57,"5,529","1,248",Europe,,,,
,Lesotho,-29.61,28.2336,18/07/2020,359,6,69,284,Africa,,,,
,Afghanistan,33.93911,67.709953,19/07/2020,"35,475","1,181","23,634","10,660",Eastern Mediterranean,,,,
,Albania,41.1533,20.1683,19/07/2020,"4,090",112,"2,311","1,667",Europe,,,,
,Algeria,28.0339,1.6596,19/07/2020,"23,084","1,078","16,051","5,955",Africa,,,,
,Andorra,42.5063,1.5218,19/07/2020,880,52,803,25,Europe,,,,
,Angola,-11.2027,17.8739,19/07/2020,705,29,221,455,Africa,,,,
,Antigua and Barbuda,17.0608,-61.7964,19/07/2020,76,3,57,16,Americas,,,,
,Argentina,-38.4161,-63.6167,19/07/2020,"126,755","2,260","54,105","70,390",Americas,,,,
,Armenia,40.0691,45.0382,19/07/2020,"34,877",641,"23,294","10,942",Europe,,,,
Australian Capital Territory,Australia,-35.4735,149.0124,19/07/2020,113,3,107,3,Western Pacific,,,,
New South Wales,Australia,-33.8688,151.2093,19/07/2020,"3,588",49,"2,988",551,Western Pacific,,,,
Northern Territory,Australia,-12.4634,130.8456,19/07/2020,31,0,29,2,Western Pacific,,,,
Queensland,Australia,-27.4698,153.0251,19/07/2020,"1,072",6,"1,061",5,Western Pacific,,,,
South Australia,Australia,-34.9285,138.6007,19/07/2020,444,4,440,0,Western Pacific,,,,
Tasmania,Australia,-42.8821,147.3272,19/07/2020,228,13,215,0,Western Pacific,,,,
Victoria,Australia,-37.8136,144.9631,19/07/2020,"5,942",39,"2,933","2,970",Western Pacific,,,,
Western Australia,Australia,-31.9505,115.8605,19/07/2020,651,9,622,20,Western Pacific,,,,
,Austria,47.5162,14.5501,19/07/2020,"19,655",711,"17,599","1,345",Europe,,,,
,Azerbaijan,40.1431,47.5769,19/07/2020,"27,521",354,"18,967","8,200",Europe,,,,
,Bahamas,25.025885,-78.035889,19/07/2020,153,11,91,51,Americas,,,,
,Bahrain,26.0275,50.55,19/07/2020,"36,422",126,"32,372","3,924",Eastern Mediterranean,,,,
,Bangladesh,23.685,90.3563,19/07/2020,"204,525","2,618","111,642","90,265",South-East Asia,,,,
,Barbados,13.1939,-59.5432,19/07/2020,105,7,91,7,Americas,,,,
,Belarus,53.7098,27.9534,19/07/2020,"66,095",499,"58,204","7,392",Europe,,,,
,Belgium,50.8333,4.469936,19/07/2020,"63,706","9,800","17,289","36,617",Europe,,,,
,Benin,9.3077,2.3158,19/07/2020,"1,602",31,782,789,Africa,,,,
,Bhutan,27.5142,90.4336,19/07/2020,89,0,82,7,South-East Asia,,,,
,Bolivia,-16.2902,-63.5887,19/07/2020,"59,582","2,151","18,553","38,878",Americas,,,,
,Bosnia and Herzegovina,43.9159,17.6791,19/07/2020,"8,340",249,"3,669","4,422",Europe,,,,
,Brazil,-14.235,-51.9253,19/07/2020,"2,098,389","79,488","1,459,072","559,829",Americas,,,,
,Brunei,4.5353,114.7277,19/07/2020,141,3,138,0,Western Pacific,,,,
,Bulgaria,42.7339,25.4858,19/07/2020,"8,733",300,"4,106","4,327",Europe,,,,
,Burkina Faso,12.2383,-1.5616,19/07/2020,"1,052",53,901,98,Africa,,,,
,Cabo Verde,16.5388,-23.0418,19/07/2020,"2,045",21,973,"1,051",Africa,,,,
,Cambodia,11.55,104.9167,19/07/2020,171,0,136,35,Western Pacific,,,,
,Cameroon,3.848,11.5021,19/07/2020,"16,157",373,"13,728","2,056",Africa,,,,
Alberta,Canada,53.9333,-116.5765,19/07/2020,"9,219",167,0,"9,052",Americas,,,,
British Columbia,Canada,53.7267,-127.6476,19/07/2020,"3,198",189,0,"3,009",Americas,,,,
Manitoba,Canada,53.7609,-98.8139,19/07/2020,343,7,0,336,Americas,,,,
New Brunswick,Canada,46.5653,-66.4619,19/07/2020,169,2,0,167,Americas,,,,
Newfoundland and Labrador,Canada,53.1355,-57.6604,19/07/2020,262,3,0,259,Americas,,,,
Nova Scotia,Canada,44.682,-63.7443,19/07/2020,"1,067",63,0,"1,004",Americas,,,,
Ontario,Canada,51.2538,-85.3232,19/07/2020,"39,434","2,794",0,"36,640",Americas,,,,
Prince Edward Island,Canada,46.5107,-63.4168,19/07/2020,36,0,0,36,Americas,,,,
Quebec,Canada,52.9399,-73.5491,19/07/2020,"57,466","5,655",0,"51,811",Americas,,,,
Saskatchewan,Canada,52.9399,-106.4509,19/07/2020,943,15,0,928,Americas,,,,
,Central African Republic,6.6111,20.9394,19/07/2020,"4,485",55,"1,348","3,082",Africa,,,,
,Chad,15.4542,18.7322,19/07/2020,889,75,801,13,Africa,,,,
,Chile,-35.6751,-71.543,19/07/2020,"330,930","8,503","301,794","20,633",Americas,,,,
Anhui,China,31.8257,117.2264,19/07/2020,991,6,985,0,Western Pacific,,,,
Beijing,China,40.1824,116.4142,19/07/2020,929,9,804,116,Western Pacific,,,,
Chongqing,China,30.0572,107.874,19/07/2020,583,6,576,1,Western Pacific,,,,
Fujian,China,26.0789,117.9874,19/07/2020,364,1,361,2,Western Pacific,,,,
Gansu,China,35.7518,104.2861,19/07/2020,167,2,165,0,Western Pacific,,,,
Guangdong,China,23.3417,113.4244,19/07/2020,"1,659",8,"1,637",14,Western Pacific,,,,
Guangxi,China,23.8298,108.7881,19/07/2020,255,2,252,1,Western Pacific,,,,
Guizhou,China,26.8154,106.8748,19/07/2020,147,2,145,0,Western Pacific,,,,
Hainan,China,19.1959,109.7453,19/07/2020,171,6,165,0,Western Pacific,,,,
Hebei,China,39.549,116.1306,19/07/2020,349,6,0,343,Western Pacific,,,,
Heilongjiang,China,47.862,127.7615,19/07/2020,947,13,934,0,Western Pacific,,,,
Henan,China,37.8957,114.9042,19/07/2020,"1,276",22,0,"1,254",Western Pacific,,,,
Hong Kong,China,22.3,114.2,19/07/2020,"1,777",12,"1,294",471,Western Pacific,,,,
Hubei,China,30.9756,112.2707,19/07/2020,"68,135","4,512","63,623",0,Western Pacific,,,,
Hunan,China,27.6104,111.7088,19/07/2020,"1,019",4,"1,015",0,Western Pacific,,,,
Inner Mongolia,China,44.0935,113.9448,19/07/2020,249,1,237,11,Western Pacific,,,,
Jiangsu,China,32.9711,119.455,19/07/2020,654,0,654,0,Western Pacific,,,,
Jiangxi,China,27.614,115.7221,19/07/2020,932,1,931,0,Western Pacific,,,,
Jilin,China,43.6661,126.1923,19/07/2020,155,2,153,0,Western Pacific,,,,
Liaoning,China,41.2956,122.6085,19/07/2020,164,2,154,8,Western Pacific,,,,
Macau,China,22.1667,113.55,19/07/2020,46,0,46,0,Western Pacific,,,,
Ningxia,China,37.2692,106.1655,19/07/2020,75,0,75,0,Western Pacific,,,,
Qinghai,China,35.7452,95.9956,19/07/2020,18,0,18,0,Western Pacific,,,,
Shaanxi,China,35.1917,108.8701,19/07/2020,322,3,316,3,Western Pacific,,,,
Shandong,China,36.3427,118.1498,19/07/2020,798,7,785,6,Western Pacific,,,,
Shanghai,China,31.202,121.4491,19/07/2020,733,7,707,19,Western Pacific,,,,
Shanxi,China,37.5777,112.2922,19/07/2020,201,0,198,3,Western Pacific,,,,
Sichuan,China,30.6171,102.7103,19/07/2020,602,3,592,7,Western Pacific,,,,
Tianjin,China,39.3054,117.323,19/07/2020,203,3,195,5,Western Pacific,,,,
Tibet,China,31.6927,88.0924,19/07/2020,1,0,1,0,Western Pacific,,,,
Xinjiang,China,41.1129,85.2401,19/07/2020,123,3,73,47,Western Pacific,,,,
Yunnan,China,24.974,101.487,19/07/2020,188,2,184,2,Western Pacific,,,,
Zhejiang,China,29.1832,120.0934,19/07/2020,"1,270",1,"1,267",2,Western Pacific,,,,
,Colombia,4.5709,-74.2973,19/07/2020,"197,278","6,736","91,793","98,749",Americas,,,,
,Congo (Brazzaville),-0.228,15.8277,19/07/2020,"2,633",49,626,"1,958",Africa,,,,
,Congo (Kinshasa),-4.0383,21.7587,19/07/2020,"8,403",194,"4,335","3,874",Africa,,,,
,Costa Rica,9.7489,-83.7534,19/07/2020,"11,114",62,"2,966","8,086",Americas,,,,
,Cote d'Ivoire,7.54,-5.5471,19/07/2020,"14,119",92,"8,366","5,661",Africa,,,,
,Croatia,45.1,15.2,19/07/2020,"4,345",120,"3,018","1,207",Europe,,,,
,Cuba,21.521757,-77.781167,19/07/2020,"2,446",87,"2,308",51,Americas,,,,
,Cyprus,35.1264,33.4299,19/07/2020,"1,038",19,845,174,Europe,,,,
,Czechia,49.8175,15.473,19/07/2020,"13,945",359,"8,761","4,825",Europe,,,,
Faroe Islands,Denmark,61.8926,-6.9118,19/07/2020,191,0,188,3,Europe,,,,
Greenland,Greenland,71.7069,-42.6043,19/07/2020,13,0,13,0,Europe,,,,
,Denmark,56.2639,9.5018,19/07/2020,"13,173",611,"12,209",353,Europe,,,,
,Djibouti,11.8251,42.5903,19/07/2020,"5,011",56,"4,838",117,Eastern Mediterranean,,,,
,Dominican Republic,18.7357,-70.1627,19/07/2020,"52,855",981,"25,094","26,780",Americas,,,,
,Ecuador,-1.8312,-78.1834,19/07/2020,"74,013","5,313","31,901","36,799",Americas,,,,
,Egypt,26.820553,30.802498,19/07/2020,"87,775","4,302","28,380","55,093",Eastern Mediterranean,,,,
,El Salvador,13.7942,-88.8965,19/07/2020,"11,846",335,"6,705","4,806",Americas,,,,
,Equatorial Guinea,1.6508,10.2679,19/07/2020,"3,071",51,842,"2,178",Africa,,,,
,Eritrea,15.1794,39.7823,19/07/2020,251,0,155,96,Africa,,,,
,Estonia,58.5953,25.0136,19/07/2020,"2,021",69,"1,912",40,Europe,,,,
,Eswatini,-26.5225,31.4659,19/07/2020,"1,793",21,822,950,Africa,,,,
,Ethiopia,9.145,40.4897,19/07/2020,"9,503",167,"2,430","6,906",Africa,,,,
,Fiji,-17.7134,178.065,19/07/2020,27,0,18,9,Western Pacific,,,,
,Finland,61.92411,25.748151,19/07/2020,"7,335",328,"6,880",127,Europe,,,,
French Guiana,France,3.9339,-53.1258,19/07/2020,"6,655",37,"4,272","2,346",Europe,,,,
French Polynesia,France,-17.6797,149.4068,19/07/2020,62,0,60,2,Europe,,,,
Guadeloupe,France,16.265,-61.551,19/07/2020,195,14,172,9,Europe,,,,
Mayotte,France,-12.8275,45.166244,19/07/2020,"2,782",37,"2,591",154,Europe,,,,
New Caledonia,France,-20.904305,165.618042,19/07/2020,22,0,21,1,Europe,,,,
Reunion,France,-21.1151,55.5364,19/07/2020,628,3,472,153,Europe,,,,
Saint Barthelemy,France,17.9,-62.8333,19/07/2020,6,0,6,0,Europe,,,,
St Martin,France,18.0708,-63.0501,19/07/2020,46,3,39,4,Europe,,,,
Martinique,France,14.6415,-61.0242,19/07/2020,262,15,98,149,Europe,,,,
,France,46.2276,2.2137,19/07/2020,"201,281","30,046","71,639","99,596",Europe,,,,
,Gabon,-0.8037,11.6094,19/07/2020,"6,315",46,"3,865","2,404",Africa,,,,
,Gambia,13.4432,-15.3101,19/07/2020,93,4,49,40,Africa,,,,
,Georgia,42.3154,43.3569,19/07/2020,"1,028",15,899,114,Europe,,,,
,Germany,51.165691,10.451526,19/07/2020,"202,735","9,092","187,400","6,243",Europe,,,,
,Ghana,7.9465,-1.0232,19/07/2020,"27,667",148,"23,249","4,270",Africa,,,,
,Greece,39.0742,21.8243,19/07/2020,"4,007",194,"1,374","2,439",Europe,,,,
,Guatemala,15.7835,-90.2308,19/07/2020,"38,677","1,485","23,365","13,827",Americas,,,,
,Guinea,9.9456,-9.6966,19/07/2020,"6,544",39,"5,511",994,Africa,,,,
,Guyana,4.860416,-58.93018,19/07/2020,336,19,163,154,Americas,,,,
,Haiti,18.9712,-72.2852,19/07/2020,"7,053",146,"3,877","3,030",Americas,,,,
,Holy See,41.9029,12.4534,19/07/2020,12,0,12,0,Europe,,,,
,Honduras,15.2,-86.2419,19/07/2020,"33,835",900,"3,801","29,134",Americas,,,,
,Hungary,47.1625,19.5033,19/07/2020,"4,333",596,"3,223",514,Europe,,,,
,Iceland,64.9631,-19.0208,19/07/2020,"1,839",10,"1,815",14,Europe,,,,
,India,20.593684,78.96288,19/07/2020,"1,118,206","27,497","700,087","390,622",South-East Asia,,,,
,Indonesia,-0.7893,113.9213,19/07/2020,"86,521","4,143","45,401","36,977",South-East Asia,,,,
,Iran,32.427908,53.688046,19/07/2020,"273,788","14,188","237,788","21,812",Eastern Mediterranean,,,,
,Iraq,33.223191,43.679291,19/07/2020,"92,530","3,781","60,528","28,221",Eastern Mediterranean,,,,
,Ireland,53.1424,-7.6921,19/07/2020,"25,760","1,753","23,364",643,Europe,,,,
,Israel,31.046051,34.851612,19/07/2020,"50,289",409,"21,675","28,205",Europe,,,,
,Italy,41.87194,12.56738,19/07/2020,"244,434","35,045","196,949","12,440",Europe,,,,
,Jamaica,18.1096,-77.2975,19/07/2020,790,10,693,87,Americas,,,,
,Japan,36.204824,138.252924,19/07/2020,"25,446",986,"19,211","5,249",Western Pacific,,,,
,Jordan,31.24,36.51,19/07/2020,"1,218",11,"1,024",183,Eastern Mediterranean,,,,
,Kazakhstan,48.0196,66.9237,19/07/2020,"71,838",375,"43,029","28,434",Europe,,,,
,Kenya,-0.0236,37.9062,19/07/2020,"13,353",234,"5,122","7,997",Africa,,,,
,South Korea,35.907757,127.766922,19/07/2020,"13,771",296,"12,572",903,Western Pacific,,,,
,Kuwait,29.31166,47.481766,19/07/2020,"59,204",408,"49,687","9,109",Eastern Mediterranean,,,,
,Kyrgyzstan,41.20438,74.766098,19/07/2020,"27,143","1,037","13,109","12,997",Europe,,,,
,Latvia,56.8796,24.6032,19/07/2020,"1,192",31,"1,022",139,Europe,,,,
,Lebanon,33.8547,35.8623,19/07/2020,"2,859",40,"1,515","1,304",Eastern Mediterranean,,,,
,Liberia,6.428055,-9.429499,19/07/2020,"1,091",70,534,487,Africa,,,,
,Liechtenstein,47.14,9.55,19/07/2020,86,1,83,2,Europe,,,,
,Lithuania,55.1694,23.8813,19/07/2020,"1,932",80,"1,600",252,Europe,,,,
,Luxembourg,49.8153,6.1296,19/07/2020,"5,605",111,"4,333","1,161",Europe,,,,
,Madagascar,-18.766947,46.869107,19/07/2020,"7,049",59,"3,498","3,492",Africa,,,,
,Malaysia,4.210484,101.975766,19/07/2020,"8,779",123,"8,553",103,Western Pacific,,,,
,Maldives,3.2028,73.2207,19/07/2020,"2,966",15,"2,362",589,South-East Asia,,,,
,Malta,35.9375,14.3754,19/07/2020,677,9,662,6,Europe,,,,
,Mauritania,21.0079,-10.9408,19/07/2020,"5,873",155,"3,436","2,282",Africa,,,,
,Mauritius,-20.348404,57.552152,19/07/2020,343,10,331,2,Africa,,,,
,Mexico,23.6345,-102.5528,19/07/2020,"344,224","39,184","254,941","50,099",Americas,,,,
,Moldova,47.4116,28.3699,19/07/2020,"20,980",684,"14,376","5,920",Europe,,,,
,Monaco,43.7333,7.4167,19/07/2020,109,4,98,7,Europe,,,,
,Mongolia,46.8625,103.8467,19/07/2020,287,0,213,74,Western Pacific,,,,
,Montenegro,42.708678,19.37439,19/07/2020,"2,188",32,385,"1,771",Europe,,,,
,Morocco,31.7917,-7.0926,19/07/2020,"17,236",273,"14,921","2,042",Eastern Mediterranean,,,,
,Namibia,-22.9576,18.4904,19/07/2020,"1,247",3,35,"1,209",Africa,,,,
,Nepal,28.1667,84.25,19/07/2020,"17,658",40,"11,695","5,923",South-East Asia,,,,
Aruba,Netherlands,12.5211,-69.9683,19/07/2020,113,3,100,10,Europe,,,,
Curacao,Netherlands,12.1696,-68.99,19/07/2020,28,1,24,3,Europe,,,,
Sint Maarten,Netherlands,18.0425,-63.0548,19/07/2020,79,15,63,1,Europe,,,,
,Netherlands,52.1326,5.2913,19/07/2020,"51,725","6,136",0,"45,589",Europe,,,,
,New Zealand,-40.9006,174.886,19/07/2020,"1,554",22,"1,506",26,Western Pacific,,,,
,Nicaragua,12.865416,-85.207229,19/07/2020,"3,147",99,"2,282",766,Americas,,,,
,Niger,17.607789,8.081666,19/07/2020,"1,104",69,"1,014",21,Africa,,,,
,Nigeria,9.082,8.6753,19/07/2020,"36,663",789,"15,105","20,769",Africa,,,,
,North Macedonia,41.6086,21.7453,19/07/2020,"9,153",422,"4,810","3,921",Europe,,,,
,Norway,60.472,8.4689,19/07/2020,"9,028",255,"8,138",635,Europe,,,,
,Oman,21.512583,55.923255,19/07/2020,"66,661",318,"44,004","22,339",Eastern Mediterranean,,,,
,Pakistan,30.3753,69.3451,19/07/2020,"265,083","5,599","205,929","53,555",Eastern Mediterranean,,,,
,Panama,8.538,-80.7821,19/07/2020,"53,468","1,096","28,482","23,890",Americas,,,,
,Papua New Guinea,-6.314993,143.95555,19/07/2020,16,0,8,8,Western Pacific,,,,
,Paraguay,-23.4425,-58.4438,19/07/2020,"3,721",31,"1,918","1,772",Americas,,,,
,Peru,-9.19,-75.0152,19/07/2020,"353,590","13,187","241,955","98,448",Americas,,,,
,Philippines,12.879721,121.774017,19/07/2020,"67,456","1,831","22,465","43,160",Western Pacific,,,,
,Poland,51.9194,19.1451,19/07/2020,"40,104","1,624","30,292","8,188",Europe,,,,
,Portugal,39.3999,-8.2245,19/07/2020,"48,636","1,689","33,369","13,578",Europe,,,,
,Qatar,25.3548,51.1839,19/07/2020,"106,648",157,"103,377","3,114",Eastern Mediterranean,,,,
,Romania,45.9432,24.9668,19/07/2020,"37,458","2,026","22,617","12,815",Europe,,,,
,Russia,61.52401,105.318756,19/07/2020,"770,311","12,323","549,387","208,601",Europe,,,,
,Rwanda,-1.9403,29.8739,19/07/2020,"1,582",5,834,743,Africa,,,,
,Saint Lucia,13.9094,-60.9789,19/07/2020,23,0,19,4,Americas,,,,
,Saint Vincent and the Grenadines,12.9843,-61.2872,19/07/2020,44,0,29,15,Americas,,,,
,San Marino,43.9424,12.4578,19/07/2020,699,42,656,1,Europe,,,,
,Saudi Arabia,23.885942,45.079162,19/07/2020,"250,920","2,486","197,735","50,699",Eastern Mediterranean,,,,
,Senegal,14.4974,-14.4524,19/07/2020,"8,810",167,"5,948","2,695",Africa,,,,
,Serbia,44.0165,21.0059,19/07/2020,"20,894",472,"15,564","4,858",Europe,,,,
,Seychelles,-4.6796,55.492,19/07/2020,108,0,27,81,Africa,,,,
,Singapore,1.2833,103.8333,19/07/2020,"47,912",27,"44,086","3,799",Western Pacific,,,,
,Slovakia,48.669,19.699,19/07/2020,"1,979",28,"1,530",421,Europe,,,,
,Slovenia,46.1512,14.9955,19/07/2020,"1,946",112,"1,568",266,Europe,,,,
,Somalia,5.152149,46.199616,19/07/2020,"3,119",93,"1,457","1,569",Eastern Mediterranean,,,,
,South Africa,-30.5595,22.9375,19/07/2020,"364,328","5,033","191,059","168,236",Africa,,,,
,Spain,40.463667,-3.74922,19/07/2020,"260,255","28,420","150,376","81,459",Europe,,,,
,Sri Lanka,7.873054,80.771797,19/07/2020,"2,724",11,"2,035",678,South-East Asia,,,,
,Sudan,12.8628,30.2176,19/07/2020,"10,992",693,"5,707","4,592",Eastern Mediterranean,,,,
,Suriname,3.9193,-56.0278,19/07/2020,"1,029",21,627,381,Americas,,,,
,Sweden,60.128161,18.643501,19/07/2020,"77,281","5,619",0,"71,662",Europe,,,,
,Switzerland,46.8182,8.2275,19/07/2020,"33,591","1,969","30,300","1,322",Europe,,,,
,Taiwan*,23.7,121,19/07/2020,451,7,440,4,Western Pacific,,,,
,Tanzania,-6.369028,34.888822,19/07/2020,509,21,183,305,Africa,,,,
,Thailand,15.870032,100.992541,19/07/2020,"3,250",58,"3,096",96,South-East Asia,,,,
,Togo,8.6195,0.8248,19/07/2020,778,15,551,212,Africa,,,,
,Trinidad and Tobago,10.6918,-61.2225,19/07/2020,137,8,124,5,Americas,,,,
,Tunisia,33.886917,9.537499,19/07/2020,"1,374",50,"1,097",227,Eastern Mediterranean,,,,
,Turkey,38.9637,35.2433,19/07/2020,"219,641","5,491","202,010","12,140",Europe,,,,
,Uganda,1.373333,32.290275,19/07/2020,"1,065",0,"1,023",42,Africa,,,,
,Ukraine,48.3794,31.1656,19/07/2020,"60,077","1,504","31,836","26,737",Europe,,,,
,United Arab Emirates,23.424076,53.847818,19/07/2020,"56,922",339,"49,269","7,314",Eastern Mediterranean,,,,
